src_ip,dst_ip,src_port,dst_port,num_packets,iat_min,iat_max,iat_mean,pkt_size_min,pkt_size_max,pkt_size_mean,total_bytes,syn_count,rst_count,fin_count
157.81.144.13,101.39.200.99,48480,443,11,6.389617919921875e-05,0.09000110626220703,0.04378411769866943,54,66,55.09090909090909,606,1,0,1
60.212.48.0,131.80.243.253,58603,993,1,0,0,0,78,78,78,78,1,0,0
195.151.248.51,130.194.61.143,61000,25565,1,0,0,0,54,54,54,54,1,0,0
52.69.241.217,202.235.220.35,443,40680,4,4.0531158447265625e-06,4.410743713378906e-05,2.09808349609375e-05,66,66,66,264,0,0,0
60.212.48.0,131.80.243.253,58604,993,1,0,0,0,78,78,78,78,1,0,0
150.121.90.240,122.246.130.57,58093,80,14,0.0007669925689697266,0.144212007522583,0.03879398566025954,54,66,63.42857142857143,888,0,0,0
18.30.114.51,203.77.23.10,50540,21273,1,0,0,0,54,54,54,54,1,0,0
18.27.191.250,203.77.112.252,51878,12134,1,0,0,0,54,54,54,54,1,0,0
206.84.45.92,163.226.109.235,49396,17777,1,0,0,0,74,74,74,74,1,0,0
1.89.189.66,150.121.201.43,2725,23,1,0,0,0,54,54,54,54,1,0,0
64.48.155.218,133.131.158.196,41746,5938,1,0,0,0,54,54,54,54,1,0,0
87.255.153.81,133.131.89.3,46147,9963,1,0,0,0,54,54,54,54,1,0,0
202.235.220.35,52.69.241.217,40680,443,3,4.887580871582031e-05,7.891654968261719e-05,6.389617919921875e-05,66,66,66,198,0,0,0
202.217.166.15,150.121.53.128,443,52287,1,0,0,0,54,54,54,54,0,0,0
43.122.182.70,202.230.202.254,24924,12114,1,0,0,0,66,66,66,66,1,0,0
68.85.0.38,163.226.132.177,4597,23,1,0,0,0,54,54,54,54,1,0,0
43.93.228.161,133.131.123.5,49617,12437,1,0,0,0,66,66,66,66,1,0,0
64.48.234.247,150.121.190.17,42514,389,1,0,0,0,54,54,54,54,1,0,0
202.124.139.197,202.101.49.113,63754,445,1,0,0,0,54,54,54,54,0,0,1
27.73.251.213,133.131.152.38,14083,23,1,0,0,0,74,74,74,74,1,0,0
203.77.97.180,199.45.159.53,18080,23143,1,0,0,0,54,54,54,54,0,1,0
80.182.11.180,163.226.45.158,34597,11981,1,0,0,0,54,54,54,54,1,0,0
185.52.116.44,163.226.148.194,42210,3389,1,0,0,0,54,54,54,54,1,0,0
206.84.45.101,163.226.7.46,32396,54598,1,0,0,0,74,74,74,74,1,0,0
89.43.81.170,163.226.80.165,42565,18677,1,0,0,0,58,58,58,58,1,0,0
213.201.75.178,150.121.11.236,6987,443,1,0,0,0,54,54,54,54,1,0,0
125.141.135.224,131.81.91.103,59950,22,3,3.814697265625e-06,0.04676198959350586,0.023382902145385742,66,66,66,198,0,0,1
163.226.123.15,156.100.81.234,55432,443,1,0,0,0,54,54,54,54,0,0,0
103.64.216.224,202.230.204.53,44489,8728,1,0,0,0,54,54,54,54,1,0,0
150.121.90.89,142.20.63.209,62950,443,7,3.2901763916015625e-05,0.015809059143066406,0.005567193031311035,66,78,67.71428571428571,474,0,0,2
162.159.151.22,150.121.53.124,443,53287,9,0.00418400764465332,0.20771288871765137,0.10033848881721497,54,54,54,486,0,0,0
3.239.14.151,133.131.173.84,52385,9139,1,0,0,0,54,54,54,54,1,0,0
78.133.54.183,203.77.117.120,46852,22,1,0,0,0,74,74,74,74,1,0,0
87.255.153.65,203.77.64.74,46091,4777,1,0,0,0,54,54,54,54,1,0,0
43.125.156.206,133.131.145.251,38569,8118,1,0,0,0,66,66,66,66,1,0,0
60.185.37.189,157.81.225.100,49305,22,1,0,0,0,66,66,66,66,0,0,0
210.234.187.172,163.226.104.164,58504,3389,1,0,0,0,54,54,54,54,1,0,0
18.30.38.101,203.77.57.245,57178,17184,1,0,0,0,54,54,54,54,1,0,0
3.189.204.112,150.121.129.97,18518,9944,1,0,0,0,54,54,54,54,1,0,0
167.94.144.233,150.121.197.161,40523,2003,1,0,0,0,74,74,74,74,1,0,0
84.215.206.100,202.101.48.229,52497,17195,1,0,0,0,54,54,54,54,0,0,0
3.239.114.96,203.77.117.148,43055,8819,1,0,0,0,54,54,54,54,1,0,0
159.224.70.233,163.226.241.94,37648,3388,1,0,0,0,58,58,58,58,1,0,0
201.207.173.39,133.152.227.172,7042,23,1,0,0,0,74,74,74,74,1,0,0
76.218.224.112,203.77.101.13,39911,80,1,0,0,0,66,66,66,66,1,0,0
195.151.248.51,130.194.208.242,61000,25565,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,163.226.115.98,42565,18255,1,0,0,0,58,58,58,58,1,0,0
18.24.120.95,150.121.164.154,38056,3793,1,0,0,0,54,54,54,54,1,0,0
39.84.183.151,150.121.111.139,13737,15928,1,0,0,0,74,74,74,74,1,0,0
80.160.0.247,203.77.22.129,61000,13324,1,0,0,0,54,54,54,54,1,0,0
64.48.234.56,150.121.148.3,52764,389,1,0,0,0,54,54,54,54,1,0,0
79.12.196.233,150.121.46.7,47877,3390,1,0,0,0,58,58,58,58,1,0,0
172.64.47.217,150.121.163.227,443,13625,1,0,0,0,74,74,74,74,1,0,0
185.65.127.218,203.77.93.107,49813,80,1,0,0,0,54,54,54,54,1,0,0
157.81.5.176,162.18.208.2,52821,443,7,3.4809112548828125e-05,0.1792910099029541,0.029942830403645832,54,54,54,378,0,0,0
54.62.219.52,163.226.166.253,25565,62635,1,0,0,0,54,54,54,54,1,0,0
103.64.216.225,150.121.147.132,39475,8728,1,0,0,0,54,54,54,54,1,0,0
18.27.191.250,150.121.169.128,41057,8151,1,0,0,0,54,54,54,54,1,0,0
118.5.67.70,150.121.173.255,39421,23,1,0,0,0,58,58,58,58,1,0,0
89.43.81.170,133.131.147.35,42549,18103,1,0,0,0,58,58,58,58,1,0,0
89.43.85.29,133.131.165.178,50257,16908,1,0,0,0,58,58,58,58,1,0,0
167.94.144.236,150.121.99.226,4556,389,1,0,0,0,74,74,74,74,1,0,0
165.11.177.160,150.121.244.49,51880,23,1,0,0,0,74,74,74,74,1,0,0
128.26.192.19,163.226.172.84,52276,2222,1,0,0,0,78,78,78,78,1,0,0
206.26.96.102,202.101.48.169,34870,9000,3,5.793571472167969e-05,0.4925510883331299,0.24630451202392578,54,74,60.666666666666664,182,1,0,0
5.201.209.254,203.77.124.32,8324,46441,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,163.226.229.119,50241,17454,1,0,0,0,58,58,58,58,1,0,0
43.102.145.201,202.230.228.82,19553,19080,1,0,0,0,66,66,66,66,1,0,0
150.121.88.154,45.185.184.7,51629,27022,1,0,0,0,54,54,54,54,0,0,0
195.151.248.51,130.194.77.133,61000,25565,1,0,0,0,54,54,54,54,1,0,0
150.121.41.160,142.21.230.182,52944,443,5,0.0013971328735351562,0.7297089099884033,0.18706321716308594,66,66,66,330,0,0,0
27.48.10.30,202.235.220.45,54453,443,1,0,0,0,54,54,54,54,0,0,1
167.94.144.90,203.77.15.82,60333,15293,1,0,0,0,74,74,74,74,1,0,0
94.156.152.232,150.121.193.78,44745,7890,1,0,0,0,58,58,58,58,1,0,0
103.64.216.26,150.121.111.50,57087,8728,1,0,0,0,54,54,54,54,1,0,0
79.16.56.109,133.131.73.157,46015,9033,1,0,0,0,54,54,54,54,1,0,0
147.177.255.67,133.131.185.13,29011,9295,1,0,0,0,58,58,58,58,1,0,0
94.134.41.57,202.101.53.229,443,25565,2,0.5500631332397461,0.5500631332397461,0.5500631332397461,54,74,64,128,1,1,0
51.56.216.17,203.77.17.33,25565,43805,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.246.29,42549,18706,1,0,0,0,58,58,58,58,1,0,0
185.176.91.103,203.77.92.161,55107,4643,1,0,0,0,54,54,54,54,1,0,0
193.1.53.10,150.121.179.172,53862,626,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,150.121.33.77,47532,11981,1,0,0,0,54,54,54,54,1,0,0
203.77.101.13,76.218.224.112,80,39911,1,0,0,0,66,66,66,66,1,0,0
174.238.171.77,163.226.209.81,57607,61622,1,0,0,0,66,66,66,66,1,0,0
89.109.225.200,157.81.228.4,80,47100,6,4.0531158447265625e-06,0.29477691650390625,0.15635380744934083,66,74,67.33333333333333,404,1,0,1
133.152.132.15,23.216.44.107,31772,443,10,0.0023620128631591797,0.03716301918029785,0.012619760301378038,66,74,66.8,668,1,0,0
4.153.219.73,203.77.122.37,38894,3479,1,0,0,0,54,54,54,54,1,0,0
93.34.7.110,150.121.8.6,32078,80,1,0,0,0,54,54,54,54,0,1,0
18.250.113.107,203.77.45.75,59244,3100,1,0,0,0,54,54,54,54,1,0,0
190.224.7.149,150.121.146.67,51278,23,1,0,0,0,54,54,54,54,1,0,0
216.231.238.111,150.121.82.19,38355,389,1,0,0,0,54,54,54,54,1,0,0
89.43.81.195,163.226.166.133,44308,7251,1,0,0,0,58,58,58,58,1,0,0
89.43.85.29,163.226.150.72,50257,17732,1,0,0,0,58,58,58,58,1,0,0
198.230.175.207,163.226.27.207,42218,9160,1,0,0,0,58,58,58,58,1,0,0
64.48.234.56,150.121.93.45,52469,389,1,0,0,0,54,54,54,54,1,0,0
162.143.133.73,202.230.207.246,32622,771,1,0,0,0,74,74,74,74,1,0,0
5.201.209.47,163.226.194.234,8324,22622,1,0,0,0,54,54,54,54,1,0,0
143.255.136.246,163.226.201.179,12031,80,1,0,0,0,54,54,54,54,1,0,0
223.8.43.34,203.77.76.61,1024,23,1,0,0,0,54,54,54,54,1,0,0
23.230.93.221,150.121.8.6,64489,443,11,3.4809112548828125e-05,0.20635604858398438,0.08213989734649658,66,74,66.72727272727273,734,1,1,1
3.237.210.92,202.230.244.179,58324,8090,1,0,0,0,54,54,54,54,1,0,0
206.84.45.110,163.226.29.222,7637,4639,1,0,0,0,74,74,74,74,1,0,0
165.11.177.160,202.230.210.241,36812,23,1,0,0,0,74,74,74,74,1,0,0
119.200.100.20,133.152.146.21,26828,23,1,0,0,0,58,58,58,58,1,0,0
206.84.45.89,150.121.131.24,27026,445,1,0,0,0,74,74,74,74,1,0,0
3.120.10.250,202.230.237.54,36205,32001,1,0,0,0,54,54,54,54,1,0,0
119.19.93.109,203.77.19.252,36592,50143,1,0,0,0,66,66,66,66,1,0,0
167.172.97.86,150.121.174.237,35826,52223,1,0,0,0,74,74,74,74,1,0,0
193.164.133.113,150.121.192.63,40907,18443,1,0,0,0,58,58,58,58,1,0,0
45.6.2.126,133.152.249.148,45862,2286,1,0,0,0,54,54,54,54,1,0,0
87.255.153.81,203.77.108.86,46147,9999,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,133.131.158.134,53356,5366,1,0,0,0,58,58,58,58,1,0,0
141.228.228.111,163.226.55.187,46851,8888,1,0,0,0,54,54,54,54,1,0,0
139.169.22.253,202.230.208.13,36100,3128,1,0,0,0,74,74,74,74,1,0,0
87.105.37.228,203.77.84.2,35699,8080,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.105.252,42549,18524,1,0,0,0,58,58,58,58,1,0,0
211.145.136.64,150.121.90.56,6969,3389,5,2.86102294921875e-06,0.15416693687438965,0.0653032660484314,54,66,56.4,282,1,0,1
108.201.43.105,133.152.157.100,18763,23,1,0,0,0,58,58,58,58,1,0,0
202.101.53.15,94.134.41.57,25565,443,2,7.104873657226562e-05,7.104873657226562e-05,7.104873657226562e-05,66,66,66,132,1,1,0
202.101.49.177,18.250.113.107,3100,55912,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.48.80,94.134.41.57,25565,443,2,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,66,66,66,132,1,1,0
202.101.49.133,94.134.41.57,25565,443,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.53.154,94.134.41.57,25565,443,2,6.389617919921875e-05,6.389617919921875e-05,6.389617919921875e-05,66,66,66,132,1,1,0
87.255.153.65,133.131.118.198,46091,3647,1,0,0,0,54,54,54,54,1,0,0
202.101.48.186,206.84.45.140,3213,47416,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.53.188,94.134.41.57,25565,443,2,3.910064697265625e-05,3.910064697265625e-05,3.910064697265625e-05,66,66,66,132,1,1,0
202.101.48.157,94.134.41.57,25565,443,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.48.38,94.134.41.57,25565,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.48.123,94.134.41.57,25565,443,2,3.1948089599609375e-05,3.1948089599609375e-05,3.1948089599609375e-05,66,66,66,132,1,1,0
195.151.248.51,130.194.222.55,61000,25565,1,0,0,0,54,54,54,54,1,0,0
202.101.48.192,177.5.84.118,445,16507,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
211.75.195.55,163.226.41.239,47117,23,1,0,0,0,74,74,74,74,1,0,0
118.69.19.53,133.131.154.17,16954,23,1,0,0,0,54,54,54,54,1,0,0
202.101.53.150,94.134.41.57,25565,443,2,2.1457672119140625e-06,2.1457672119140625e-06,2.1457672119140625e-06,66,66,66,132,1,1,0
202.101.53.8,167.94.141.232,4433,50792,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
194.182.68.79,133.131.189.77,60000,18633,1,0,0,0,54,54,54,54,1,0,0
202.101.48.254,103.45.201.239,444,51707,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.49.18,35.70.27.220,9527,50672,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
3.239.14.151,203.77.12.182,58264,19100,1,0,0,0,54,54,54,54,1,0,0
198.73.195.251,203.77.111.153,7844,54350,2,0.0030379295349121094,0.0030379295349121094,0.0030379295349121094,66,66,66,132,0,0,0
202.101.53.66,85.29.100.113,22,39940,2,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,66,66,66,132,1,1,0
51.56.216.17,157.81.220.129,25565,1633,1,0,0,0,54,54,54,54,1,0,0
52.203.22.238,202.230.195.120,45361,11211,1,0,0,0,54,54,54,54,1,0,0
34.74.141.79,150.121.124.93,9200,35418,4,0.08809709548950195,0.36203694343566895,0.23564871152242026,66,66,66,264,0,0,0
52.203.22.238,202.230.196.100,35753,11211,1,0,0,0,54,54,54,54,1,0,0
99.184.34.146,133.131.191.182,19497,23,1,0,0,0,54,54,54,54,1,0,0
202.101.49.232,94.134.41.57,25565,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.48.48,134.154.129.150,9307,15329,2,6.794929504394531e-05,6.794929504394531e-05,6.794929504394531e-05,66,66,66,132,1,1,0
202.101.49.21,43.98.146.211,3120,58420,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.48.73,59.115.95.233,554,61047,2,3.600120544433594e-05,3.600120544433594e-05,3.600120544433594e-05,66,66,66,132,1,1,0
202.101.48.105,94.134.41.57,25565,443,2,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,66,66,66,132,1,1,0
202.101.49.216,18.127.156.66,8900,47756,2,5.698204040527344e-05,5.698204040527344e-05,5.698204040527344e-05,66,66,66,132,1,1,0
51.11.24.136,202.230.217.99,47398,26,1,0,0,0,54,54,54,54,1,0,0
202.101.48.30,206.84.45.213,7960,43968,2,7.486343383789062e-05,7.486343383789062e-05,7.486343383789062e-05,66,66,66,132,1,1,0
202.101.53.176,94.134.41.57,25565,443,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.53.21,45.155.152.43,7890,33864,2,4.1961669921875e-05,4.1961669921875e-05,4.1961669921875e-05,66,66,66,132,1,1,0
202.101.53.222,94.134.41.57,25565,443,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.53.50,173.225.203.37,9160,44072,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.49.1,207.68.232.96,6881,50074,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.53.145,45.120.82.210,25565,80,2,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,66,66,66,132,1,1,0
202.101.48.93,31.227.29.167,60001,34945,2,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,66,66,66,132,1,1,0
202.101.49.238,104.13.132.130,9160,50916,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.53.14,45.120.82.210,25565,80,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
89.43.85.29,133.131.118.127,50257,17210,1,0,0,0,58,58,58,58,1,0,0
202.101.48.233,167.94.141.174,8545,42770,2,1.1205673217773438e-05,1.1205673217773438e-05,1.1205673217773438e-05,66,66,66,132,1,1,0
202.101.48.4,94.134.41.57,25565,443,2,6.508827209472656e-05,6.508827209472656e-05,6.508827209472656e-05,66,66,66,132,1,1,0
116.198.201.211,163.226.25.149,7405,8000,1,0,0,0,54,54,54,54,1,0,0
95.20.57.165,130.194.250.122,443,7300,1,0,0,0,58,58,58,58,1,0,0
202.101.49.1,79.12.195.78,5366,53372,2,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,66,66,66,132,1,1,0
202.101.48.232,45.120.82.210,25565,80,2,2.5033950805664062e-05,2.5033950805664062e-05,2.5033950805664062e-05,66,66,66,132,1,1,0
39.79.209.133,131.81.180.129,62414,23,1,0,0,0,54,54,54,54,1,0,0
202.101.49.79,94.134.41.57,25565,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
150.121.176.145,54.158.249.209,45575,443,3,0.07559800148010254,0.12380003929138184,0.09969902038574219,54,54,54,162,0,0,0
202.101.48.214,94.134.41.57,25565,443,2,5.1975250244140625e-05,5.1975250244140625e-05,5.1975250244140625e-05,66,66,66,132,1,1,0
150.121.176.145,54.158.249.209,45556,443,2,0.07567405700683594,0.07567405700683594,0.07567405700683594,54,54,54,108,0,0,0
202.101.53.106,45.120.82.210,25565,80,2,2.6226043701171875e-05,2.6226043701171875e-05,2.6226043701171875e-05,66,66,66,132,1,1,0
202.101.48.42,94.134.41.57,25565,443,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.53.173,94.134.41.57,25565,443,2,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,66,66,66,132,1,1,0
202.101.48.48,3.239.14.151,9139,39434,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.49.15,66.39.123.139,23,40819,2,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,66,66,66,132,1,1,0
202.101.48.78,185.117.91.60,2136,32801,2,4.100799560546875e-05,4.100799560546875e-05,4.100799560546875e-05,66,66,66,132,1,1,0
202.101.48.180,45.120.82.210,25565,80,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.53.125,59.22.203.115,23,58535,2,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,66,66,66,132,1,1,0
202.101.53.68,152.67.25.85,49665,45085,2,7.605552673339844e-05,7.605552673339844e-05,7.605552673339844e-05,66,66,66,132,1,1,0
202.101.53.110,94.134.41.57,25565,443,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.48.70,2.73.149.23,500,60506,2,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,66,66,66,132,1,1,0
202.101.53.75,45.120.155.141,16646,64752,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
101.244.157.148,101.244.157.202,51559,179,3,0.10063910484313965,0.4479210376739502,0.2742800712585449,66,66,66,198,0,0,0
202.101.48.236,94.134.41.57,25565,443,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.49.135,94.134.41.57,25565,443,2,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,66,66,66,132,1,1,0
5.178.45.123,150.121.35.145,4622,23,1,0,0,0,54,54,54,54,1,0,0
202.101.48.198,167.94.143.205,35234,45746,2,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,66,66,66,132,1,1,0
176.175.175.236,203.77.59.186,40948,8022,1,0,0,0,54,54,54,54,1,0,0
202.101.53.156,94.134.41.57,25565,443,2,2.1457672119140625e-06,2.1457672119140625e-06,2.1457672119140625e-06,66,66,66,132,1,1,0
202.101.49.228,167.94.144.79,1194,45936,2,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,66,66,66,132,1,1,0
89.43.81.203,203.77.90.191,40786,5432,1,0,0,0,54,54,54,54,1,0,0
202.101.53.216,45.120.82.210,25565,80,2,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,66,66,66,132,1,1,0
45.221.86.175,202.230.208.196,41473,9160,1,0,0,0,58,58,58,58,1,0,0
202.101.49.205,94.134.41.57,25565,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.49.96,201.230.213.129,445,64357,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.53.40,91.190.50.33,3019,56122,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
172.64.47.217,150.121.59.231,8080,10757,1,0,0,0,70,70,70,70,1,0,0
202.101.48.243,45.120.155.141,16601,64657,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.48.163,45.120.155.141,16829,64596,2,7.152557373046875e-06,7.152557373046875e-06,7.152557373046875e-06,66,66,66,132,1,1,0
202.101.48.196,162.143.133.40,37013,60480,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
4.153.219.73,203.77.23.113,55871,3479,1,0,0,0,54,54,54,54,1,0,0
202.101.48.46,172.246.238.239,1080,2789,2,4.220008850097656e-05,4.220008850097656e-05,4.220008850097656e-05,66,66,66,132,1,1,0
202.101.49.223,201.230.213.129,445,64358,2,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,66,66,66,132,1,1,0
202.101.49.5,167.94.143.207,43,39872,2,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,66,66,66,132,1,1,0
202.101.49.58,94.134.41.57,25565,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,66,66,132,1,1,0
202.101.53.65,94.134.41.57,25565,443,2,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,66,66,66,132,1,1,0
202.101.49.22,45.120.82.210,25565,80,2,3.314018249511719e-05,3.314018249511719e-05,3.314018249511719e-05,66,66,66,132,1,1,0
202.101.48.66,185.113.19.221,993,31802,2,3.4809112548828125e-05,3.4809112548828125e-05,3.4809112548828125e-05,66,66,66,132,1,1,0
202.101.49.60,162.143.133.151,42795,12383,2,3.218650817871094e-05,3.218650817871094e-05,3.218650817871094e-05,66,66,66,132,1,1,0
202.101.53.148,185.3.143.215,80,34012,2,3.790855407714844e-05,3.790855407714844e-05,3.790855407714844e-05,66,66,66,132,1,1,0
202.101.52.7,45.120.82.210,25565,80,2,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,66,66,66,132,1,1,0
202.101.53.207,167.94.144.65,2079,42712,2,5.602836608886719e-05,5.602836608886719e-05,5.602836608886719e-05,66,66,66,132,1,1,0
202.101.49.212,18.127.156.66,8900,35596,2,7.152557373046875e-06,7.152557373046875e-06,7.152557373046875e-06,66,66,66,132,1,1,0
47.174.93.158,133.139.67.207,22540,23,1,0,0,0,58,58,58,58,1,0,0
202.101.48.114,47.251.59.229,2222,47960,2,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,66,66,66,132,1,1,0
63.206.248.178,157.81.99.161,36790,23,1,0,0,0,74,74,74,74,1,0,0
101.244.157.148,101.244.157.201,53706,179,2,0.10091996192932129,0.10091996192932129,0.10091996192932129,66,66,66,132,0,0,0
79.12.195.78,150.121.202.217,53372,17433,1,0,0,0,58,58,58,58,1,0,0
162.143.133.245,150.121.173.195,45426,46830,1,0,0,0,74,74,74,74,1,0,0
89.43.85.29,133.131.116.106,50241,17394,1,0,0,0,58,58,58,58,1,0,0
3.239.114.96,203.77.72.141,51789,3165,1,0,0,0,54,54,54,54,1,0,0
174.71.41.128,130.194.105.250,44980,22,1,0,0,0,74,74,74,74,1,0,0
24.84.34.175,150.121.111.139,19423,49565,1,0,0,0,74,74,74,74,1,0,0
89.43.81.170,203.77.36.29,42549,18200,1,0,0,0,58,58,58,58,1,0,0
89.43.85.29,203.77.11.47,50241,17351,1,0,0,0,58,58,58,58,1,0,0
203.77.110.109,103.157.204.29,443,38574,1,0,0,0,54,54,54,54,0,0,0
45.6.2.126,133.139.138.156,45862,8239,1,0,0,0,54,54,54,54,1,0,0
18.30.114.51,202.230.208.211,58204,21273,1,0,0,0,54,54,54,54,1,0,0
89.43.81.203,203.77.88.16,40786,5432,1,0,0,0,54,54,54,54,1,0,0
203.77.111.153,198.73.195.251,54350,7844,1,0,0,0,66,66,66,66,0,0,0
5.178.42.176,163.226.69.147,20815,23,1,0,0,0,54,54,54,54,1,0,0
178.25.74.183,203.77.122.202,53117,1433,1,0,0,0,54,54,54,54,1,0,0
18.27.114.84,202.230.233.122,44426,7005,1,0,0,0,54,54,54,54,1,0,0
1.36.2.88,133.152.81.98,44069,60023,1,0,0,0,54,54,54,54,1,0,0
5.201.209.47,150.121.198.34,8324,22622,1,0,0,0,54,54,54,54,1,0,0
165.100.204.92,202.101.49.215,45072,5234,2,0.4138338565826416,0.4138338565826416,0.4138338565826416,54,74,64,128,1,0,0
59.79.117.35,133.131.83.78,39151,23,1,0,0,0,54,54,54,54,1,0,0
66.53.94.252,133.131.104.155,5624,2323,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,203.77.84.39,42549,18375,1,0,0,0,58,58,58,58,1,0,0
18.24.120.95,133.131.173.207,34701,3793,1,0,0,0,54,54,54,54,1,0,0
141.228.228.15,133.131.138.216,53545,8080,1,0,0,0,54,54,54,54,1,0,0
79.16.56.100,103.185.245.152,55224,51879,1,0,0,0,54,54,54,54,1,0,0
173.225.219.134,150.121.101.250,36561,3388,1,0,0,0,58,58,58,58,1,0,0
87.255.153.65,202.230.230.20,46091,4158,1,0,0,0,54,54,54,54,1,0,0
167.94.141.230,203.77.20.130,4462,1962,1,0,0,0,74,74,74,74,1,0,0
131.81.66.54,140.37.142.26,41948,443,3,4.0531158447265625e-06,0.16794991493225098,0.08397698402404785,66,66,66,198,0,0,1
45.127.47.115,203.77.107.172,46388,80,1,0,0,0,54,54,54,54,1,0,0
